in_circle                                                      , Graph layout with vertices on a circle.                                                               , https://igraph.org/r/doc/layout_in_circle.html                
is.bipartite                                                   , Create a bipartite graph                                                                              , https://igraph.org/r/doc/make_bipartite_graph.html            
is.chordal                                                     , Chordality of a graph                                                                                 , https://igraph.org/r/doc/is_chordal.html                      
is.connected                                                   , Connected components of a graph                                                                       , https://igraph.org/r/doc/components.html                      
is.dag                                                         , Directed acyclic graphs                                                                               , https://igraph.org/r/doc/is_dag.html                          
is.degree.sequence                                             , Check if a degree sequence is valid for a multi-graph                                                 , https://igraph.org/r/doc/is_degseq.html                       
is.directed                                                    , Check whether a graph is directed                                                                     , https://igraph.org/r/doc/is_directed.html                     
is.graphical.degree.sequence                                   , Is a degree sequence graphical?                                                                       , https://igraph.org/r/doc/is_graphical.html                    
is.hierarchical                                                , Functions to deal with the result of network community detection                                      , https://igraph.org/r/doc/communities.html                     
is.igraph                                                      , Is this object an igraph graph?                                                                       , https://igraph.org/r/doc/is_igraph.html                       
is.loop                                                        , Find the multiple or loop edges in a graph                                                            , https://igraph.org/r/doc/which_multiple.html                  
is.matching                                                    , Graph matching                                                                                        , https://igraph.org/r/doc/matching.html                        
is.maximal.matching                                            , Graph matching                                                                                        , https://igraph.org/r/doc/matching.html                        
is.minimal.separator                                           , Minumal vertex separators                                                                             , https://igraph.org/r/doc/is_min_separator.html                
is.multiple                                                    , Find the multiple or loop edges in a graph                                                            , https://igraph.org/r/doc/which_multiple.html                  
is.mutual                                                      , Find mutual edges in a directed graph                                                                 , https://igraph.org/r/doc/which_mutual.html                    
is.named                                                       , Named graphs                                                                                          , https://igraph.org/r/doc/is_named.html                        
is.separator                                                   , Vertex separators                                                                                     , https://igraph.org/r/doc/is_separator.html                    
is.simple                                                      , Simple graphs                                                                                         , https://igraph.org/r/doc/simplify.html                        
is.weighted                                                    , Weighted graphs                                                                                       , https://igraph.org/r/doc/is_weighted.html                     
isomorphic                                                     , Decide if two graphs are isomorphic                                                                   , https://igraph.org/r/doc/isomorphic.html                      
isomorphisms                                                   , Calculate all isomorphic mappings between the vertices of two graphs                                  , https://igraph.org/r/doc/isomorphisms.html                    
isomorphism_class                                              , Isomorphism class of a graph                                                                          , https://igraph.org/r/doc/isomorphism_class.html               
is_bipartite                                                   , Create a bipartite graph                                                                              , https://igraph.org/r/doc/make_bipartite_graph.html            
is_chordal                                                     , Chordality of a graph                                                                                 , https://igraph.org/r/doc/is_chordal.html                      
is_connected                                                   , Connected components of a graph                                                                       , https://igraph.org/r/doc/components.html                      
is_dag                                                         , Directed acyclic graphs                                                                               , https://igraph.org/r/doc/is_dag.html                          
is_degseq                                                      , Check if a degree sequence is valid for a multi-graph                                                 , https://igraph.org/r/doc/is_degseq.html                       
is_directed                                                    , Check whether a graph is directed                                                                     , https://igraph.org/r/doc/is_directed.html                     
is_graphical                                                   , Is a degree sequence graphical?                                                                       , https://igraph.org/r/doc/is_graphical.html                    
is_hierarchical                                                , Functions to deal with the result of network community detection                                      , https://igraph.org/r/doc/communities.html                     
is_igraph                                                      , Is this object an igraph graph?                                                                       , https://igraph.org/r/doc/is_igraph.html                       
is_isomorphic_to                                               , Decide if two graphs are isomorphic                                                                   , https://igraph.org/r/doc/isomorphic.html                      
is_matching                                                    , Graph matching                                                                                        , https://igraph.org/r/doc/matching.html                        
is_max_matching                                                , Graph matching                                                                                        , https://igraph.org/r/doc/matching.html                        
is_min_separator                                               , Minumal vertex separators                                                                             , https://igraph.org/r/doc/is_min_separator.html                
is_named                                                       , Named graphs                                                                                          , https://igraph.org/r/doc/is_named.html                        
is_separator                                                   , Vertex separators                                                                                     , https://igraph.org/r/doc/is_separator.html                    
is_simple                                                      , Simple graphs                                                                                         , https://igraph.org/r/doc/simplify.html                        
is_subgraph_isomorphic_to                                      , Decide if a graph is subgraph isomorphic to another one                                               , https://igraph.org/r/doc/subgraph_isomorphic.html             
is_weighted                                                    , Weighted graphs                                                                                       , https://igraph.org/r/doc/is_weighted.html                     
ivs                                                            , Independent vertex sets                                                                               , https://igraph.org/r/doc/ivs.html                             
ivs_size                                                       , Independent vertex sets                                                                               , https://igraph.org/r/doc/ivs.html                             
k.regular.game                                                 , Create a random regular graph                                                                         , https://igraph.org/r/doc/sample_k_regular.html                
kautz_graph                                                    , Kautz graphs                                                                                          , https://igraph.org/r/doc/make_kautz_graph.html                
keeping_degseq                                                 , Graph rewiring while preserving the degree distribution                                               , https://igraph.org/r/doc/keeping_degseq.html                  
knn                                                            , Average nearest neighbor degree                                                                       , https://igraph.org/r/doc/knn.html                             
label.propagation.community                                    , Finding communities based on propagating labels                                                       , https://igraph.org/r/doc/cluster_label_prop.html              
laplacian_matrix                                               , Graph Laplacian                                                                                       , https://igraph.org/r/doc/laplacian_matrix.html                
largest.cliques                                                , The functions find cliques ie. complete subgraphs in a graph                                          , https://igraph.org/r/doc/cliques.html                         
largest.independent.vertex.sets                                , Independent vertex sets                                                                               , https://igraph.org/r/doc/ivs.html                             
largest_cliques                                                , The functions find cliques ie. complete subgraphs in a graph                                          , https://igraph.org/r/doc/cliques.html                         
largest_ivs                                                    , Independent vertex sets                                                                               , https://igraph.org/r/doc/ivs.html                             
lastcit.game                                                   , Random citation graphs                                                                                , https://igraph.org/r/doc/sample_last_cit.html                 
last_cit                                                       , Random citation graphs                                                                                , https://igraph.org/r/doc/sample_last_cit.html                 
lattice                                                        , Create a lattice graph                                                                                , https://igraph.org/r/doc/make_lattice.html                    
layout                                                         , Graph layouts                                                                                         , https://igraph.org/r/doc/layout_.html                         
layout.auto                                                    , Choose an appropriate graph layout algorithm automatically                                            , https://igraph.org/r/doc/layout_nicely.html                   
layout.bipartite                                               , Simple two-row layout for bipartite graphs                                                            , https://igraph.org/r/doc/layout_as_bipartite.html             
layout.circle                                                  , Deprecated layout functions                                                                           , https://igraph.org/r/doc/layout.deprecated.html               
layout.davidson.harel                                          , The Davidson-Harel layout algorithm                                                                   , https://igraph.org/r/doc/layout_with_dh.html                  
layout.drl                                                     , The DrL graph layout generator                                                                        , https://igraph.org/r/doc/layout_with_drl.html                 
layout.fruchterman.reingold                                    , Deprecated layout functions                                                                           , https://igraph.org/r/doc/layout.deprecated.html               
layout.fruchterman.reingold.grid                               , Grid Fruchterman-Reingold layout this was removed from igraph                                         , https://igraph.org/r/doc/layout.fruchterman.reingold.grid.html
layout.gem                                                     , The GEM layout algorithm                                                                              , https://igraph.org/r/doc/layout_with_gem.html                 
layout.graphopt                                                , The graphopt layout algorithm                                                                         , https://igraph.org/r/doc/layout_with_graphopt.html            
layout.grid                                                    , Simple grid layout                                                                                    , https://igraph.org/r/doc/layout_on_grid.html                  
layout.grid.3d                                                 , Simple grid layout                                                                                    , https://igraph.org/r/doc/layout_on_grid.html                  
layout.kamada.kawai                                            , Deprecated layout functions                                                                           , https://igraph.org/r/doc/layout.deprecated.html               
layout.lgl                                                     , Deprecated layout functions                                                                           , https://igraph.org/r/doc/layout.deprecated.html               
layout.mds                                                     , Graph layout by multidimensional scaling                                                              , https://igraph.org/r/doc/layout_with_mds.html                 
layout.merge                                                   , Merging graph layouts                                                                                 , https://igraph.org/r/doc/merge_coords.html                    
layout.norm                                                    , Normalize coordinates for plotting graphs                                                             , https://igraph.org/r/doc/norm_coords.html                     
layout.random                                                  , Deprecated layout functions                                                                           , https://igraph.org/r/doc/layout.deprecated.html               
layout.reingold.tilford                                        , Deprecated layout functions                                                                           , https://igraph.org/r/doc/layout.deprecated.html               
layout.sphere                                                  , Deprecated layout functions                                                                           , https://igraph.org/r/doc/layout.deprecated.html               
layout.spring                                                  , Spring layout this was removed from igraph                                                            , https://igraph.org/r/doc/layout.spring.html                   
layout.star                                                    , Generate coordinates to place the vertices of a graph in a star-shape                                 , https://igraph.org/r/doc/layout_as_star.html                  
layout.sugiyama                                                , The Sugiyama graph layout generator                                                                   , https://igraph.org/r/doc/layout_with_sugiyama.html            
layout.svd                                                     , SVD layout this was removed from igraph                                                               , https://igraph.org/r/doc/layout.svd.html                      
layout_                                                        , Graph layouts                                                                                         , https://igraph.org/r/doc/layout_.html                         
layout_as_bipartite                                            , Simple two-row layout for bipartite graphs                                                            , https://igraph.org/r/doc/layout_as_bipartite.html             
layout_as_star                                                 , Generate coordinates to place the vertices of a graph in a star-shape                                 , https://igraph.org/r/doc/layout_as_star.html                  
layout_as_tree                                                 , The Reingold-Tilford graph layout algorithm                                                           , https://igraph.org/r/doc/layout_as_tree.html                  
layout_components                                              , Merging graph layouts                                                                                 , https://igraph.org/r/doc/merge_coords.html                    
layout_in_circle                                               , Graph layout with vertices on a circle.                                                               , https://igraph.org/r/doc/layout_in_circle.html                
layout_nicely                                                  , Choose an appropriate graph layout algorithm automatically                                            , https://igraph.org/r/doc/layout_nicely.html                   
layout_on_grid                                                 , Simple grid layout                                                                                    , https://igraph.org/r/doc/layout_on_grid.html                  
layout_on_sphere                                               , Graph layout with vertices on the surface of a sphere                                                 , https://igraph.org/r/doc/layout_on_sphere.html                
layout_randomly                                                , Randomly place vertices on a plane or in 3d space                                                     , https://igraph.org/r/doc/layout_randomly.html                 
layout_with_dh                                                 , The Davidson-Harel layout algorithm                                                                   , https://igraph.org/r/doc/layout_with_dh.html                  
layout_with_drl                                                , The DrL graph layout generator                                                                        , https://igraph.org/r/doc/layout_with_drl.html                 
layout_with_fr                                                 , The Fruchterman-Reingold layout algorithm                                                             , https://igraph.org/r/doc/layout_with_fr.html                  
layout_with_gem                                                , The GEM layout algorithm                                                                              , https://igraph.org/r/doc/layout_with_gem.html                 
layout_with_graphopt                                           , The graphopt layout algorithm                                                                         , https://igraph.org/r/doc/layout_with_graphopt.html            
layout_with_kk                                                 , The Kamada-Kawai layout algorithm                                                                     , https://igraph.org/r/doc/layout_with_kk.html                  
layout_with_lgl                                                , Large Graph Layout                                                                                    , https://igraph.org/r/doc/layout_with_lgl.html                 
layout_with_mds                                                , Graph layout by multidimensional scaling                                                              , https://igraph.org/r/doc/layout_with_mds.html                 
layout_with_sugiyama                                           , The Sugiyama graph layout generator                                                                   , https://igraph.org/r/doc/layout_with_sugiyama.html            
leading.eigenvector.community                                  , Community structure detecting based on the leading eigenvector of the community matrix                , https://igraph.org/r/doc/cluster_leading_eigen.html           
length.cohesiveBlocks                                          , Calculate Cohesive Blocks                                                                             , https://igraph.org/r/doc/cohesive_blocks.html                 
length.communities                                             , Functions to deal with the result of network community detection                                      , https://igraph.org/r/doc/communities.html                     
LGL                                                            , Reading foreign file formats                                                                          , https://igraph.org/r/doc/read_graph.html                      
line.graph                                                     , Line graph of a graph                                                                                 , https://igraph.org/r/doc/make_line_graph.html                 
line_graph                                                     , Line graph of a graph                                                                                 , https://igraph.org/r/doc/make_line_graph.html                 
list.edge.attributes                                           , List names of edge attributes                                                                         , https://igraph.org/r/doc/edge_attr_names.html                 
list.graph.attributes                                          , List names of graph attributes                                                                        , https://igraph.org/r/doc/graph_attr_names.html                
list.vertex.attributes                                         , List names of vertex attributes                                                                       , https://igraph.org/r/doc/vertex_attr_names.html               
local_scan                                                     , Compute local scan statistics on graphs                                                               , https://igraph.org/r/doc/local_scan.html                      
make_                                                          , Make a new graph                                                                                      , https://igraph.org/r/doc/make_.html                           
make_bipartite_graph                                           , Create a bipartite graph                                                                              , https://igraph.org/r/doc/make_bipartite_graph.html            
make_chordal_ring                                              , Create an extended chordal ring graph                                                                 , https://igraph.org/r/doc/make_chordal_ring.html               
make_clusters                                                  , Creates a communities object.                                                                         , https://igraph.org/r/doc/make_clusters.html                   
make_de_bruijn_graph                                           , De Bruijn graphs                                                                                      , https://igraph.org/r/doc/make_de_bruijn_graph.html            
make_directed_graph                                            , Create an igraph graph from a list of edges or a notable graph                                        , https://igraph.org/r/doc/make_graph.html                      
make_ego_graph                                                 , Neighborhood of graph vertices                                                                        , https://igraph.org/r/doc/ego.html                             
make_empty_graph                                               , A graph with no edges                                                                                 , https://igraph.org/r/doc/make_empty_graph.html                
make_full_bipartite_graph                                      , Create a full bipartite graph                                                                         , https://igraph.org/r/doc/make_full_bipartite_graph.html       
make_full_citation_graph                                       , Create a complete (full) citation graph                                                               , https://igraph.org/r/doc/make_full_citation_graph.html        
make_full_graph                                                , Create a full graph                                                                                   , https://igraph.org/r/doc/make_full_graph.html                 
make_graph                                                     , Create an igraph graph from a list of edges or a notable graph                                        , https://igraph.org/r/doc/make_graph.html                      
make_kautz_graph                                               , Kautz graphs                                                                                          , https://igraph.org/r/doc/make_kautz_graph.html                
make_lattice                                                   , Create a lattice graph                                                                                , https://igraph.org/r/doc/make_lattice.html                    
make_line_graph                                                , Line graph of a graph                                                                                 , https://igraph.org/r/doc/make_line_graph.html                 
make_ring                                                      , Create a ring graph                                                                                   , https://igraph.org/r/doc/make_ring.html                       
make_star                                                      , Create a star graph a tree with n vertices and n - 1 leaves                                           , https://igraph.org/r/doc/make_star.html                       
make_tree                                                      , Create tree graphs                                                                                    , https://igraph.org/r/doc/make_tree.html                       
make_undirected_graph                                          , Create an igraph graph from a list of edges or a notable graph                                        , https://igraph.org/r/doc/make_graph.html                      
match_vertices                                                 , Match Graphs given a seeding of vertex correspondences                                                , https://igraph.org/r/doc/match_vertices.html                  
maxcohesion                                                    , Calculate Cohesive Blocks                                                                             , https://igraph.org/r/doc/cohesive_blocks.html                 
maximal.cliques                                                , The functions find cliques ie. complete subgraphs in a graph                                          , https://igraph.org/r/doc/cliques.html                         
maximal.cliques.count                                          , The functions find cliques ie. complete subgraphs in a graph                                          , https://igraph.org/r/doc/cliques.html                         
maximal.independent.vertex.sets                                , Independent vertex sets                                                                               , https://igraph.org/r/doc/ivs.html                             
maximal_ivs                                                    , Independent vertex sets                                                                               , https://igraph.org/r/doc/ivs.html                             
maximum.bipartite.matching                                     , Graph matching                                                                                        , https://igraph.org/r/doc/matching.html                        
maximum.cardinality.search                                     , Maximum cardinality search                                                                            , https://igraph.org/r/doc/max_cardinality.html                 
max_bipartite_match                                            , Graph matching                                                                                        , https://igraph.org/r/doc/matching.html                        
max_cardinality                                                , Maximum cardinality search                                                                            , https://igraph.org/r/doc/max_cardinality.html                 
max_cliques                                                    , The functions find cliques ie. complete subgraphs in a graph                                          , https://igraph.org/r/doc/cliques.html                         
max_cohesion                                                   , Calculate Cohesive Blocks                                                                             , https://igraph.org/r/doc/cohesive_blocks.html                 
max_flow                                                       , Maximum flow in a graph                                                                               , https://igraph.org/r/doc/max_flow.html                        
mean_distance                                                  , Shortest (directed or undirected) paths between vertices                                              , https://igraph.org/r/doc/distances.html                       
median.sir                                                     , SIR model on graphs                                                                                   , https://igraph.org/r/doc/sir.html                             
membership                                                     , Functions to deal with the result of network community detection                                      , https://igraph.org/r/doc/communities.html                     
merges                                                         , Functions to deal with the result of network community detection                                      , https://igraph.org/r/doc/communities.html                     
merge_coords                                                   , Merging graph layouts                                                                                 , https://igraph.org/r/doc/merge_coords.html                    
minimal.st.separators                                          , Minimum size vertex separators                                                                        , https://igraph.org/r/doc/min_st_separators.html               
minimum.size.separators                                        , Minimum size vertex separators                                                                        , https://igraph.org/r/doc/min_separators.html                  
minimum.spanning.tree                                          , Minimum spanning tree                                                                                 , https://igraph.org/r/doc/mst.html                             
min_cut                                                        , Minimum cut in a graph                                                                                , https://igraph.org/r/doc/min_cut.html                         
min_separators                                                 , Minimum size vertex separators                                                                        , https://igraph.org/r/doc/min_separators.html                  
min_st_separators                                              , Minimum size vertex separators                                                                        , https://igraph.org/r/doc/min_st_separators.html               
mod.matrix                                                     , Modularity of a community structure of a graph                                                        , https://igraph.org/r/doc/modularity.igraph.html               
modularity                                                     , Modularity of a community structure of a graph                                                        , https://igraph.org/r/doc/modularity.igraph.html               
modularity.communities                                         , Functions to deal with the result of network community detection                                      , https://igraph.org/r/doc/communities.html                     
modularity.igraph                                              , Modularity of a community structure of a graph                                                        , https://igraph.org/r/doc/modularity.igraph.html               
modularity_matrix                                              , Modularity of a community structure of a graph                                                        , https://igraph.org/r/doc/modularity.igraph.html               
motifs                                                         , Graph motifs                                                                                          , https://igraph.org/r/doc/motifs.html                          
mst                                                            , Minimum spanning tree                                                                                 , https://igraph.org/r/doc/mst.html                             
multilevel.community                                           , Finding community structure by multi-level optimization of modularity                                 , https://igraph.org/r/doc/cluster_louvain.html                 
neighborhood                                                   , Neighborhood of graph vertices                                                                        , https://igraph.org/r/doc/ego.html                             
neighborhood.size                                              , Neighborhood of graph vertices                                                                        , https://igraph.org/r/doc/ego.html                             
neighbors                                                      , Neighboring (adjacent) vertices in a graph                                                            , https://igraph.org/r/doc/neighbors.html                       
nexus                                                          , Query and download from the Nexus network repository                                                  , https://igraph.org/r/doc/nexus.html                           
nexus.get                                                      , Query and download from the Nexus network repository                                                  , https://igraph.org/r/doc/nexus.html                           
nexus.info                                                     , Query and download from the Nexus network repository                                                  , https://igraph.org/r/doc/nexus.html                           
nexus.list                                                     , Query and download from the Nexus network repository                                                  , https://igraph.org/r/doc/nexus.html                           
nexus.search                                                   , Query and download from the Nexus network repository                                                  , https://igraph.org/r/doc/nexus.html                           
nexusDatasetInfo                                               , Query and download from the Nexus network repository                                                  , https://igraph.org/r/doc/nexus.html                           
nexus_get                                                      , Query and download from the Nexus network repository                                                  , https://igraph.org/r/doc/nexus.html                           
nexus_info                                                     , Query and download from the Nexus network repository                                                  , https://igraph.org/r/doc/nexus.html                           
nexus_list                                                     , Query and download from the Nexus network repository                                                  , https://igraph.org/r/doc/nexus.html                           
nexus_search                                                   , Query and download from the Nexus network repository                                                  , https://igraph.org/r/doc/nexus.html                           
nicely                                                         , Choose an appropriate graph layout algorithm automatically                                            , https://igraph.org/r/doc/layout_nicely.html                   
no.clusters                                                    , Connected components of a graph                                                                       , https://igraph.org/r/doc/components.html                      
normalize                                                      , Normalize layout                                                                                      , https://igraph.org/r/doc/normalize.html                       
norm_coords                                                    , Normalize coordinates for plotting graphs                                                             , https://igraph.org/r/doc/norm_coords.html                     
on_grid                                                        , Simple grid layout                                                                                    , https://igraph.org/r/doc/layout_on_grid.html                  
on_sphere                                                      , Graph layout with vertices on the surface of a sphere                                                 , https://igraph.org/r/doc/layout_on_sphere.html                
optimal.community                                              , Optimal community structure                                                                           , https://igraph.org/r/doc/cluster_optimal.html                 
pa                                                             , Generate scale-free graphs according to the Barabasi-Albert model                                     , https://igraph.org/r/doc/sample_pa.html                       
page.rank                                                      , The Page Rank algorithm                                                                               , https://igraph.org/r/doc/page_rank.html                       
page.rank.old                                                  , The Page Rank algorithm                                                                               , https://igraph.org/r/doc/page_rank.html                       
page_rank                                                      , The Page Rank algorithm                                                                               , https://igraph.org/r/doc/page_rank.html                       
page_rank_old                                                  , The Page Rank algorithm                                                                               , https://igraph.org/r/doc/page_rank.html                       
Pajek                                                          , Reading foreign file formats                                                                          , https://igraph.org/r/doc/read_graph.html                      
parent                                                         , Calculate Cohesive Blocks                                                                             , https://igraph.org/r/doc/cohesive_blocks.html                 
path                                                           , Helper function to add or delete edges along a path                                                   , https://igraph.org/r/doc/path.html                            
path.length.hist                                               , Shortest (directed or undirected) paths between vertices                                              , https://igraph.org/r/doc/distances.html                       
pa_age                                                         , Generate an evolving random graph with preferential attachment and aging                              , https://igraph.org/r/doc/sample_pa_age.html                   
permute                                                        , Permute the vertices of a graph                                                                       , https://igraph.org/r/doc/permute.html                         
permute.vertices                                               , Permute the vertices of a graph                                                                       , https://igraph.org/r/doc/permute.html                         
piecewise.layout                                               , Merging graph layouts                                                                                 , https://igraph.org/r/doc/merge_coords.html                    
plot.cohesiveBlocks                                            , Calculate Cohesive Blocks                                                                             , https://igraph.org/r/doc/cohesive_blocks.html                 
